Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
05/04/2022 09:38:35 AM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,South Shore Family Center Clinic,001,Children Adolescents Adults,(631)427-3700,(631)647-3100,1448 Fifth Avenue,,Bay Shore,NY,11706-4147,Y,,36,Suffolk,Long Island,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.263932 40.745366)
05/04/2022 09:38:35 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Mental Health Juvenile Justice,012,Adolescents,(518)426-2600,(518)438-8044x107,35 Taft Avenue,,Albany,NY,12203,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.822637 42.675475)
05/04/2022 09:38:35 AM,Gateway Community Industries Inc.,166099,Gateway Community Industries Inc.,40170,Gateway Community Industries Inc.,6061,Gateway SH/Dutchess County PC Long Stay - Comm. Svcs,634,Adults,(845)331-1261,Not Available,,,,NY,,N,,,Dutchess,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Chautauqua County Mental Hygiene Services,089099,Chautauqua County Mental Hygiene Services,70360,Chautauqua County Mental Hygiene Services,6854,Chautauqua County MHS - HH CM,018,Adults,(716)753-4104,(716)753-4150,333 E. 5th Street,,Jamestown,NY,14701,N,,,Chautauqua,Western New York,Health Home Care Management,Support,Care Coordination,POINT (-79.23668 42.098943)
05/04/2022 09:38:35 AM,The Children's Village Inc.,092099,The Children's Village Inc.,14690,The Children's Village Inc.,7680,Louis Jackson Crisis Residence II,451,Children Adolescents,(914)693-0600,Not Available,,,,NY,,Y,,36,Westchester,Hudson River,Children's Crisis Residence,Emergency,Crisis,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Breaking Ground Housing Development Fund Corporation,715099,Breaking Ground HDFC,26490,Breaking Ground HDFC,9227,Webster,005,Adults,(212)389-9300,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Cudmore Heights RCCA,875,Adults,(716)885-2261,Not Available,,,,NY,,Y,,36,Erie,Western New York,Congregate/Support,Residential,Support Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Community Psychiatric Support and Treatment,062,Children Adolescents,(845)692-4454,(845)294-7199,255 Dolson Ave,,Middletown,NY,10940,N,,,Orange,Hudson River,CFTSS: Community Psychiatric Support and Treatment (CPST),Support,General Support,POINT (-74.428079 41.422392)
05/04/2022 09:38:35 AM,St. Lawrence Psychiatric Center,398099,St. Lawrence Psychiatric Center,90160,St. Lawrence Psychiatric Center,0017,Jefferson/Lewis Collaborative Day Treatment,647,Children Adolescents,(315)541-2001,(315)642-3142,32735a County Route 29,Indian River Middle School Rm 202,Philadelphia,NY,13673-0420,Y,,36,Jefferson,Central New York,Day Treatment,Outpatient,Day Treatment,POINT (-75.708074 44.137282)
05/04/2022 09:38:35 AM,Family and Children's Association,708099,Family and Children's Association,30120,Family and Children's Association,9206,Lakeview House,430,Children Adolescents,(516)746-0350,Not Available,,,,NY,,Y,,36,Nassau,Long Island,Children & Youth Community Residence,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Elmira Psychiatric Center,134099,Elmira Psychiatric Center,90250,Elmira Psychiatric Center,0035,Elmira PC - C&Y HHCM - Chemung,068,Children Adolescents,(607)737-4711,(607)737-4741,100 Washington Street,,Elmira,NY,14901,N,,,Chemung,Western New York,Health Home Care Management,Support,Care Coordination,POINT (-76.795313 42.091164)
05/04/2022 09:38:35 AM,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR SH PC Long Stay Bronx PC/Bronx Cty-Comm Svcs,632,Adults,(718)742-7669,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Westchester County Health Care Corporation,498099,Westchester County Health Care Corporation,87140,Westchester Medical Center,6584,Mid-Hud Val Div of West MC- Psychiatric IP Unit,004,Adults,(914)493-7000,(845)431-8851,241 North Road,Thorne And Spellman Buildings,Poughkeepsie,NY,12601-1154,Y,,36,Dutchess,Hudson River,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-73.929503 41.717405)
05/04/2022 09:38:35 AM,Mental Health Empowerment Project Inc.,800099,Mental Health Empowerment Project Inc.,27100,Mental Health Empowerment Project Inc.,7492,Empowerment Exchange,004,Adults,(518)434-1393,(518)235-2173,2136 Burdett Avenue,,Troy,NY,12180,N,,,Rensselaer,Hudson River,Drop In Centers,Support,Self-Help,POINT (-73.67189 42.731729)
05/04/2022 09:38:35 AM,New York Psychotherapy and Counseling Center,306099,New York Psychotherapy and Counseling Center,15450,New York Psychotherapy and Counseling Center,6737,East New York Child and Family Mental Health Center,102,Children Adolescents Adults,(718)553-1100,(718)235-3100,2857 Linden Boulevard,,Brooklyn,NY,11208-5126,Y,,36,Kings,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.858855 40.670197)
05/04/2022 09:38:35 AM,St. Joseph's Medical Center,394099,St. Joseph's Medical Center,81050,St. Joseph's Medical Center,6252,SJMC Supported Housing/Brooklyn MRT SHousing - Comm Svcs,640,Adults,(914)378-7553,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Compeer of Rochester Inc.,473099,Compeer of Rochester Inc.,46040,Compeer of Rochester Inc.,7962,Adult BH HCBS Empowerment Services Peer Supports,008,Adults,(585)546-8280,(585)546-8280x203,259 Monroe Avenue,,Rochester,NY,14607-3632,N,,,Monroe,Western New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-77.599016 43.149591)
05/04/2022 09:38:35 AM,AspireHope NY Inc.,000047,AspireHope NY Inc.,26470,AspireHope NY Inc.,8986,AspireHope NY Inc. - Ontario,008,Children Adolescents Adults,(607)776-2164,(607)776-2164,25 West Steuben Street,,Bath,NY,14810,N,,,Ontario,Western New York,Family Peer Support Services - Children & Family,Support,General Support,POINT (-77.319845 42.333623)
05/04/2022 09:38:35 AM,ACMH Inc.,027099,ACMH Inc.,18780,ACMH Inc.,7062,ACMH Treatment Apartments (ATA),430,Adults,(212)274-8558,Not Available,,,,NY,,Y,,36,New York,New York City,Apartment/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Mental Health Association in Putnam County,000080,Mental Health Association in Putnam County,25710,Mental Health Association in Putnam County,9022,Drop In Center,472,Adults,(845)278-7600,(845)278-7600x204,2505 Carmel Avenue Suite 212,Brewster Square,Brewster,NY,10509,N,,,Putnam,Hudson River,Drop In Centers,Support,Self-Help,POINT (-73.632289 41.399006)
05/04/2022 09:38:35 AM,Services for the Underserved Inc.,419099,Services for the Underserved Inc.,22360,Services for the Underserved Inc.,7320,SUS Supp Housing/S+C Supported Housing - Comm Svcs,650,Adults,(212)633-6900,Not Available,,,,NY,,N,,,New York,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Rochester Regional Health,362099,Behavioral Health Network Inc.,10530,Behavioral Health Network Inc.,6534,Crisis Intervention,006,Children Adolescents Adults,(585)922-2500,(585)922-3728,1425 Portland Avenue,Rochester General Hospital,Rochester,NY,14621-3086,N,,,Monroe,Western New York,Crisis  Intervention,Emergency,Crisis,POINT (-77.584428 43.192588)
05/04/2022 09:38:35 AM,Mental Health Association of Westchester County,272099,Mental Health Association of Westchester Coun,14220,Mental Health Association of Westchester Coun,6313,Family Support,473,Children Adolescents Adults,(914)345-5900,(914)345-5900,580 White Plains Road,5th Floor,Tarrytown,NY,10591-5198,N,,,Westchester,Hudson River,Family Peer Support Services - Children & Family,Support,General Support,POINT (-73.83792 41.062592)
05/04/2022 09:38:35 AM,Ibero American Action League,725099,Ibero American Action League,21250,Ibero American Action League,9067,Ibero Supp Housing/RCE SH Monroe Cty - Comm Svcs,631,Adults,(585)256-8900,Not Available,,,,NY,,N,,,Monroe,Western New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Staten Island Behavioral Network Inc.,000152,Staten Island Behavioral Network Inc.,42550,Staten Island Behavioral Network Inc.,7256,SIBN Supported Housing/PC Long Stay Richmond - Comm. Svcs.,630,Adults,(718)442-2225,Not Available,,,,NY,,N,,,Richmond,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Rochester Rehabilitation Center Inc.,374099,Rochester Rehabilitation Center Inc.,21470,Rochester Rehabilitation Center Inc.,6086,Rochester Rehabilitation Center Clinic,100,Adults,(585)271-2520,(585)271-2520,1000 Elmwood Avenue,,Rochester,NY,14620-3004,Y,,36,Monroe,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-77.612065 43.124962)
05/04/2022 09:38:35 AM,LSCA Group Inc.,271099,BestSelf Behavioral Health Inc.,50250,BestSelf Behavioral Health Inc.,6783,Franklin Recovery PROS,010,Adults,(716)842-0440,(716)852-1117,254 Franklin Street,First Floor,Buffalo,NY,14202-1932,Y,,36,Erie,Western New York,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,POINT (-78.875029 42.891077)
05/04/2022 09:38:35 AM,Allegany County Community Services,000003,Allegany County Community Services,70620,Allegany County Community Services,6908,Allegany County Community Services - HH NonMed CM,016,Adults,(585)593-1991,(585)593-1991,45 North Broad Street,,Wellsville,NY,14895,N,,,Allegany,Western New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-77.943182 42.12048)
05/04/2022 09:38:35 AM,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Lakeview Supp Housing/RCE SH Wayne County - Comm Svcs,646,Adults,(315)789-5501,Not Available,,,,NY,,N,,,Wayne,Western New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Central Nassau Guidance and Counseling Services Inc.,145099,Central Nassau Guidance and Coun. Svcs. Inc.,50710,Central Nassau Guidance and Coun. Serv. Inc.,6654,West John Street,431,Adults,(516)822-6111,Not Available,,,,NY,,Y,,36,Nassau,Long Island,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Tioga County Department of Mental Hygiene,457099,Tioga County Department of Mental Hygiene,70510,Tioga County Department of Mental Hygiene,6893,Crisis Outreach,007,Children Adolescents Adults,(607)687-0200,Not Available,,,,NY,,N,,,Tioga,Western New York,Crisis/Respite Beds,Emergency,Crisis,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Jewish Association for Services for the Aged Inc.,228099,Jewish Association for Services for the Aged,19000,Jewish Association for Services for the Aged,7586,Bronx Friendship House,470,Adults,(212)273-5200,(718)863-8833,2705 Schley Avenue,,Bronx,NY,10465-2618,N,,,Bronx,New York City,Psychosocial Club,Support,Self-Help,POINT (-73.827491 40.82143)
05/04/2022 09:38:35 AM,Catholic Charities Community Services Archdiocese of New York,075099,Catholic Charities Commun Serv/Archdiocese NY,18340,Catholic Charities Communi Serv/Arch/NY/Bronx,6975,Beacon of Hope House I,438,Adults,(212)371-1000,Not Available,,,,NY,,Y,1,36,Richmond,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Essex County Community Services Board,142099,Essex County Community Services Board,70060,Essex County Community Services Board,6865,CFTSS:  Mobile Crisis Intervention (CI),019,Children Adolescents,(518)873-3670,(518)873-3670,7513 Court Street,,Elizabethtown,NY,12932-0008,N,,,Essex,Central New York,CFTSS: Mobile Crisis Intervention (CI),Support,General Support,POINT (-73.598017 44.212638)
05/04/2022 09:38:35 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Delaware Health Home- Children,151,Children Adolescents,(518)464-1511,(607)865-3158,132 Delaware Street,,Walton,NY,13856,N,,,Delaware,Central New York,Health Home Care Management,Support,Care Coordination,POINT (-75.129752 42.168109)
05/04/2022 09:38:35 AM,University of Rochester Medical Center/Strong Memorial Hospital,441099,Univ of Roch Med Ctr/Strong Memorial Hospital,87080,Univ of Roch Med Ctr/Strong Memorial Hospital,6536,Suicide Prevention,015,,(585)275-2100,(585)275-3575,300 Crittenden Blvd,,Rochester,NY,14642,N,,,Monroe,Western New York,Outreach,Support,General Support,POINT (-77.628011 43.121451)
05/04/2022 09:38:35 AM,Cattaraugus County Department of Community Services,078099,Cattaraugus County Department of Community Se,70690,Cattaraugus County Department of Community Se,6852,Health Home Care Management - Adult,030,Adults,(716)373-8040,(716)373-0980,203 Laurens Street,,Olean,NY,14760,N,,,Cattaraugus,Western New York,Health Home Care Management,Support,Care Coordination,POINT (-78.431698 42.079486)
05/04/2022 09:38:35 AM,Westchester Jewish Community Services Inc.,499099,Westchester Jewish Community Services Inc.,14590,Westchester Jewish Community Services Inc.,6827,WJCS - ICS,025,Children Adolescents,(914)761-0600,(914)237-6089,1 Odell Plaza,,Yonkers,NY,10701,N,,,Westchester,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-73.882546 40.969388)
05/04/2022 09:38:35 AM,Black Veterans for Social Justice,668099,Black Veterans for Social Justice,17690,Black Veterans for Social Justice,8885,Black Vets Supported Housing/SH Kings County - Comm Svcs,632,Adults,(718)852-6004,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Steuben Churchpeople Against Poverty Inc./dba Arbor Development,442099,SCAP Inc./dba Arbor Development,50620,SCAP Inc./dba Arbor Development,7515,SCAP Supported Housing/Livingston HUD,020,Adults,(607)654-7487x2027,(607)654-7487,26 Bridge Street,,Corning,NY,14830,N,,,Livingston,Western New York,Homeless Placement Services,Support,Care Coordination,POINT (-77.06076 42.149213)
05/04/2022 09:38:35 AM,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Isabella Apartments,069,Adults,(845)692-4454,Not Available,,,,NY,,N,,,Sullivan,Hudson River,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Southern Tier Environments for Living Inc.,429099,Southern Tier Environments for Living Inc.,10510,Southern Tier Environments for Living Inc.,7341,STEL Prendergast Residence,438,Adults,(716)366-3200,Not Available,,,,NY,,Y,,36,Chautauqua,Western New York,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Tompkins County Mental Health Services,458099,Tompkins County Mental Health Services,70130,Tompkins County Mental Health Services,6892,Outreach,008,Children Adolescents Adults,(607)274-6300,(607)274-6200,201 E. Green Street,,Ithaca,NY,14850,N,,,Tompkins,Western New York,Outreach,Support,General Support,POINT (-76.496568 42.438703)
05/04/2022 09:38:35 AM,Greene County Community Services Board,178099,Greene County Community Services Board,70680,Greene County Community Services Board,6864,Family Peer Support Services,019,Children Adolescents,(518)622-9163,(518)622-9163,905 Greene County Office Building,,Cairo,NY,12413,N,,,Greene,Hudson River,CFTSS: Family Peer Support Services (FPSS),Support,General Support,
05/04/2022 09:38:35 AM,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,(S^) ICL SH/Stepping Stone OMH-Comm. Svcs.,646,Adults,(212)385-3030,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Villa of Hope,412099,Villa of Hope,37220,Villa of Hope,7598,Villa of Hope- FTSS Community Psychiatric Support & Treatmet,048,Children Adolescents,(585)865-1550,(585)328-0834x581,1099 Jay Street Building J,,Rochester,NY,14611,N,,,Monroe,Western New York,CFTSS: Community Psychiatric Support and Treatment (CPST),Support,General Support,POINT (-77.650727 43.159364)
05/04/2022 09:38:35 AM,Albany Medical Center,011099,Glens Falls Hospital,87010,Glens Falls Hospital,6533,Behavioral Health Inpatient Unit,020,Adults,(518)926-1000,(518)926-3265,100 Park Street,1st Floor,Glens Falls,NY,12801,Y,,36,Warren,Hudson River,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-73.646299 43.307257)
05/04/2022 09:38:35 AM,North Shore Child & Family Guidance Association Inc.,314099,North Shore Child & Family Guidance Associati,21730,North Shore Child & Family Guidance Associati,6795,Vocational Rehabilitation,006,Adolescents,(516)626-1971,(516)626-1971x302,2850 N. Jerusalem Road,,Wantagh,NY,11793-1125,N,,,Nassau,Long Island,Vocational Services - Children & Family (C & F),Support,Vocational,POINT (-73.529551 40.706897)
05/04/2022 09:38:35 AM,WellLife Network Inc.,344099,WellLife Network Inc.,21920,WellLife Network Inc.,7401,CFTSS: Family Peer Support Services (FPSS),077,Children Adolescents,(718)559-0516,(631)920-8302,3600 Route 112,,Coram,NY,11727,N,,,Suffolk,Long Island,CFTSS: Family Peer Support Services (FPSS),Support,General Support,POINT (-72.998549 40.858909)
05/04/2022 09:38:35 AM,Community Health Project Inc.,000902,Community Health Project Inc.,45030,Community Health Project Inc.,8119,Callen-Lorde Integrated Health Center,002,Adolescents Adults,(212)271-7147,(212)271-7206,230 West 17th Street,,New York,NY,10011-5325,Y,,36,New York,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.999715 40.741072)
05/04/2022 09:38:35 AM,The Bridge Inc.,046099,The Bridge Inc.,18130,The Bridge Inc.,6142,3500 Park Avenue,037,Adults,(212)663-3000,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Mount Eden Bronx PROS,038,Adults,(212)582-9100,(718)881-7600,1526 Grand Concourse,,Bronx,NY,10457-8400,Y,,36,Bronx,New York City,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,POINT (-73.912201 40.841843)
05/04/2022 09:38:35 AM,Search For Change Inc.,431099,Search For Change Inc.,14180,Search For Change Inc.,6271,SFC Supported Housing / Putnam County-Comm.Svcs.,631,Adults,(914)428-5600x9228,Not Available,,,,NY,,N,,,Putnam,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Children of Promise NYC,000937,Children of Promise NYC,48080,Children of Promise NYC,8123,CPNYC Mental Health Clinic,001,Children Adolescents Adults,(718)483-9290,(718)483-9290,54 Macdonough Street,,Brooklyn,NY,11216-2304,Y,,36,Kings,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.944201 40.680959)
05/04/2022 09:38:35 AM,New Frontiers in T.B.I. Inc. dba AllWel,001501,New Frontiers in T.B.I. Inc. dba AllWel,50310,New Frontiers in T.B.I. Inc. dba AllWel,8555,Adult Behavior Health Home and Community Based Services,003,Adults,(716)826-6245,(212)938-1444x300,2556 Delaware Ave,,Buffalo,NY,14216,N,,,Erie,Western New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-78.869162 42.953792)
05/04/2022 09:38:35 AM,Unity House of Troy Inc.,480099,Unity House of Troy Inc.,40230,Unity House of Troy Inc.,6447,Crisis Bed,472,Adults,(518)274-2633,(518)235-9825,406 2nd Street 1st Floor,,Troy,NY,12180,N,,,Rensselaer,Hudson River,Respite Services,Support,General Support,POINT (-73.694913 42.715902)
05/04/2022 09:38:35 AM,Mental Health Association in Jefferson County Inc.,000076,Mental Health Association in Jefferson County,10590,Mental Health Association in Jefferson County,8803,Adult HCBS,004,Adults,(315)788-0970,(315)788-0970,425 Washington Street,,Watertown,NY,13601,N,,,Jefferson,Central New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-75.911712 43.970222)
05/04/2022 09:38:35 AM,SCO Family of Services,337099,SCO Family of Services,22270,SCO Family of Services,7573,Health Home Care Management,053,Children Adolescents,(516)671-1253,(718)452-2128x28,1420 Bushwick Avenue,,Brooklyn,NY,11207,N,,,Kings,New York City,Health Home Care Management,Support,Care Coordination,POINT (-73.908999 40.684291)
05/04/2022 09:38:35 AM,St. Joseph's Medical Center,394099,St. Joseph's Medical Center,81050,St. Joseph's Medical Center,6252,St. Joseph's Med Ctr SH/NY NY III - Comm Svcs,635,Adults,(914)378-7553,Not Available,,,,NY,,N,,,Richmond,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Family Services of Westchester Inc.,151099,Family Services of Westchester Inc.,14110,Family Services of Westchester Inc.,6152,Peer Advocacy Youth Forum,999,,(914)937-2320,(914)948-8004,106 No. Broadway,,White Plains,NY,10606,N,,,Westchester,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.767762 41.041071)
05/04/2022 09:38:35 AM,AspireHope NY Inc.,000047,AspireHope NY Inc.,26470,AspireHope NY Inc.,8986,Family Peer Support and Services,018,Children Adolescents,(607)776-2164,(607)776-2164,25 West Steuben St,,Bath,NY,14810,N,,,Steuben,Western New York,CFTSS: Family Peer Support Services (FPSS),Support,General Support,POINT (-77.319845 42.333623)
05/04/2022 09:38:35 AM,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Forensic Alternate Living Apartment,035,Adults,(315)789-5501,(315)789-5501,600 W. Washington Street,,Geneva,NY,14456,N,,,Seneca,Western New York,Transition Management Services,Support,Care Coordination,POINT (-77.006768 42.859932)
05/04/2022 09:38:35 AM,Lodestar Children's Services Inc.,001386,Lodestar Children's Services Inc.,49540,Lodestar Children's Services Inc.,8380,CFTSS Youth Peer Training and Supports,006,Children Adolescents,(631)767-1589,(631)767-1589,700 Lakeland Avenue,,Bohemia,NY,11716,N,,,Suffolk,Long Island,CFTSS: Youth Peer Support (YPS),Support,General Support,POINT (-73.100384 40.764535)
05/04/2022 09:38:35 AM,Circulo de la Hispanidad,643099,Circulo de la Hispanidad,13030,Circulo de la Hispanidad,8790,Circulo de la Hispanidad-Supported Housing-Comm.Svcs.,630,Adults,(516)431-1135,Not Available,,,,NY,,N,,,Nassau,Long Island,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Options for Community Living Inc.,334099,Options for Community Living Inc.,16310,Options for Community Living Inc.,7567,Options - Supported Housing/Rein Capital - Comm. Svcs,631,Adults,(631)361-9020,Not Available,,,,NY,,N,,,Suffolk,Long Island,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,New Horizon Counseling Center Inc. The,308099,New Horizon Counseling Center Inc. The,15440,New Horizon Counseling Center Inc. The,7442,New Horizon Counseling Center West Rockaway Clinic,005,Children Adolescents Adults,(718)845-2620,(718)634-3461,88-02 Rockaway Beach Blvd,,Rockaway Beach,NY,11693-1609,Y,,36,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.813141 40.587318)
05/04/2022 09:38:35 AM,Hands Across Long Island,644099,Hands Across Long Island,13070,Hands Across Long Island,8684,Forensic,002,Adults,(631)234-1925,(631)234-1925,159 Brightside Avenue,,Central Islip,NY,11722,N,,,Suffolk,Long Island,Self-Help Programs,Support,Self-Help,POINT (-73.219092 40.785627)
05/04/2022 09:38:35 AM,C.C.M.S.,118099,C.C.M.S.,19430,C.C.M.S.,7655,CCM Ruby's Place SP/SRO,003,Adults,(718)802-0666,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,(QU) ICL SH/Queens Supported Housing I - Comm. Svcs,653,Adults,(212)385-3030,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Orange County Department of Mental Health,335099,Orange County Department of Mental Health,70430,Orange County Department of Mental Health,7201,Welcome Orange Geriatric Initiative (WOGI),008,Adults,(845)291-2600,(845)291-2600,30 Harriman Drive,,Goshen,NY,10924-2410,N,,,Orange,Hudson River,Geriatric Demo Gatekeeper,Support,General Support,POINT (-74.319729 41.389418)
05/04/2022 09:38:35 AM,Coordinated Care Services Inc.,812099,Coordinated Care Services Inc.,11030,Coordinated Care Services Inc.,7500,Youth Emergency Services,007,Children,(585)613-7616,(585)328-5190,1099 Jay Street,,Rochester,NY,14611,N,,,Monroe,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-77.650727 43.159364)
05/04/2022 09:38:35 AM,Steuben Churchpeople Against Poverty Inc./dba Arbor Development,442099,SCAP Inc./dba Arbor Development,50620,SCAP Inc./dba Arbor Development,7515,SCAP Supp Hsing/Transformation SH Schuyler - Comm Svcs,641,Adults,(607)654-7487x2027,Not Available,,,,NY,,N,,,Schuyler,Western New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,EPIC Family of Human Service Agencies Inc.,428099,S Shore Child Guidance Assoc Inc dba South Sh,50580,S Shore Child Guidance Assoc inc dba South Sh,6802,Family Support Services,002,Adolescents,(516)868-3030,(516)868-3030x200,355 Clinton Avenue,Roosevelt Middle School,Roosevelt,NY,11575,N,,,Nassau,Long Island,Family Peer Support Services - Children & Family,Support,General Support,POINT (-73.577027 40.685169)
05/04/2022 09:38:35 AM,Rochester Psychiatric Center,915099,Rochester Psychiatric Center,90140,Rochester Psychiatric Center,0015,Smith Road Community Residence,672,Children Adolescents,(585)241-1200,Not Available,,,,NY,,Y,,36,Monroe,Western New York,Children & Youth Community Residence,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Court Street Community Residence,001,Adults,(315)701-2402,Not Available,,,,NY,,Y,,36,Onondaga,Central New York,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Schoharie Respite Bed,535,Adults,(518)464-1511,(518)234-1327x250,1455 State Route 7,,Richmondville,NY,12149,N,,,Schoharie,Hudson River,Respite Services,Support,General Support,POINT (-74.517635 42.653988)
